#,"Date Time, GMT-08:00","Temp, °C (LGR S/N: 10658315, SEN S/N: 10658315)","Temp, °C (LGR S/N: 10658315, SEN S/N: 10658315)","Batt, V (LGR S/N: 10658315, SEN S/N: 10658315)",Coupler Detached (LGR S/N: 10658315),Coupler Attached (LGR S/N: 10658315),Host Connected (LGR S/N: 10658315),Stopped (LGR S/N: 10658315),End Of File (LGR S/N: 10658315)
1193,2/12/2015 22:15,6.051,6.026,3.41,,,,,
1194,2/12/2015 22:30,6.051,6.026,3.41,,,,,
1195,2/12/2015 22:45,6.077,6.026,3.41,,,,,
1196,2/12/2015 23:00,6.077,6.026,3.41,,,,,
1197,2/12/2015 23:15,6.077,6.026,3.41,,,,,
1198,2/12/2015 23:30,6.077,6.026,3.41,,,,,
1199,2/12/2015 23:45,6.102,6.026,3.41,,,,,
1200,2/13/2015 0:00,6.102,6.026,3.41,,,,,
1201,2/13/2015 0:15,6.077,6.026,3.41,,,,,
1202,2/13/2015 0:30,6.077,6.026,3.41,,,,,
1203,2/13/2015 0:45,6.077,6.026,3.41,,,,,
1204,2/13/2015 1:00,6.077,6.026,3.4,,,,,
1205,2/13/2015 1:15,6.051,6.051,3.4,,,,,
1206,2/13/2015 1:30,6.051,6.051,3.4,,,,,
1207,2/13/2015 1:45,6.051,6.051,3.4,,,,,
1208,2/13/2015 2:00,6.026,6.051,3.4,,,,,
1209,2/13/2015 2:15,6.026,6.051,3.4,,,,,
1210,2/13/2015 2:30,6,6.051,3.4,,,,,
1211,2/13/2015 2:45,6,6.051,3.4,,,,,
1212,2/13/2015 3:00,5.975,6.051,3.4,,,,,
1213,2/13/2015 3:15,5.949,6.051,3.4,,,,,
1214,2/13/2015 3:30,5.949,6.051,3.4,,,,,
1215,2/13/2015 3:45,5.924,6.051,3.4,,,,,
1216,2/13/2015 4:00,5.898,6.051,3.4,,,,,
1217,2/13/2015 4:15,5.898,6.077,3.4,,,,,
1218,2/13/2015 4:30,5.872,6.077,3.4,,,,,
1219,2/13/2015 4:45,5.847,6.077,3.4,,,,,
1220,2/13/2015 5:00,5.821,6.077,3.4,,,,,
1221,2/13/2015 5:15,5.796,6.077,3.4,,,,,
1222,2/13/2015 5:30,5.796,6.077,3.4,,,,,
1223,2/13/2015 5:45,5.745,6.077,3.4,,,,,
1224,2/13/2015 6:00,5.745,6.077,3.4,,,,,
1225,2/13/2015 6:15,5.719,6.102,3.4,,,,,
1226,2/13/2015 6:30,5.693,6.102,3.4,,,,,
1227,2/13/2015 6:45,5.668,6.102,3.4,,,,,
1228,2/13/2015 7:00,5.642,6.102,3.4,,,,,
1229,2/13/2015 7:15,5.642,6.102,3.4,,,,,
1230,2/13/2015 7:30,5.616,6.102,3.4,,,,,
1231,2/13/2015 7:45,5.591,6.102,3.4,,,,,
1232,2/13/2015 8:00,5.591,6.102,3.4,,,,,
1233,2/13/2015 8:15,5.565,6.102,3.4,,,,,
1234,2/13/2015 8:30,5.539,6.102,3.4,,,,,
1235,2/13/2015 8:45,5.539,6.102,3.4,,,,,
1236,2/13/2015 9:00,5.514,6.102,3.4,,,,,
1237,2/13/2015 9:15,5.514,6.102,3.41,,,,,
1238,2/13/2015 9:30,5.488,6.102,3.41,,,,,
1239,2/13/2015 9:45,5.488,6.102,3.41,,,,,
1240,2/13/2015 10:00,5.462,6.102,3.41,,,,,
1241,2/13/2015 10:15,5.437,6.102,3.41,,,,,
1242,2/13/2015 10:30,5.437,6.102,3.41,,,,,
1243,2/13/2015 10:45,5.437,6.102,3.41,,,,,
1244,2/13/2015 11:00,5.411,6.102,3.41,,,,,
1245,2/13/2015 11:15,5.411,6.102,3.43,,,,,
1246,2/13/2015 11:30,5.411,6.102,3.43,,,,,
1247,2/13/2015 11:45,5.385,6.102,3.43,,,,,
1248,2/13/2015 12:00,5.385,6.102,3.43,,,,,
1249,2/13/2015 12:15,5.36,6.102,3.43,,,,,
1250,2/13/2015 12:30,5.334,6.102,3.45,,,,,
1251,2/13/2015 12:45,5.334,6.102,3.45,,,,,
1252,2/13/2015 13:00,5.334,6.102,3.45,,,,,
1253,2/13/2015 13:15,5.308,6.102,3.45,,,,,
1254,2/13/2015 13:30,5.282,6.102,3.47,,,,,
1255,2/13/2015 13:45,5.282,6.102,3.47,,,,,
1256,2/13/2015 14:00,5.282,6.102,3.47,,,,,
1257,2/13/2015 14:15,5.282,6.102,3.47,,,,,
1258,2/13/2015 14:30,5.282,6.102,3.47,,,,,
1259,2/13/2015 14:45,5.282,6.077,3.47,,,,,
1260,2/13/2015 15:00,5.282,6.077,3.47,,,,,
1261,2/13/2015 15:15,5.308,6.077,3.47,,,,,
1262,2/13/2015 15:30,5.334,6.077,3.47,,,,,
1263,2/13/2015 15:45,5.334,6.077,3.47,,,,,
1264,2/13/2015 16:00,5.36,6.077,3.47,,,,,
1265,2/13/2015 16:15,5.385,6.077,3.47,,,,,
1266,2/13/2015 16:30,5.411,6.077,3.47,,,,,
1267,2/13/2015 16:45,5.437,6.077,3.47,,,,,
1268,2/13/2015 17:00,5.488,6.051,3.47,,,,,
1269,2/13/2015 17:15,5.488,6.051,3.47,,,,,
1270,2/13/2015 17:30,5.539,6.051,3.47,,,,,
1271,2/13/2015 17:45,5.565,6.051,3.47,,,,,
1272,2/13/2015 18:00,5.591,6.051,3.45,,,,,
1273,2/13/2015 18:15,5.642,6.051,3.45,,,,,
1274,2/13/2015 18:30,5.668,6.051,3.45,,,,,
1275,2/13/2015 18:45,5.693,6.051,3.45,,,,,
1276,2/13/2015 19:00,5.719,6.051,3.45,,,,,
1277,2/13/2015 19:15,5.745,6.051,3.45,,,,,
1278,2/13/2015 19:30,5.796,6.051,3.45,,,,,
1279,2/13/2015 19:45,5.821,6.051,3.45,,,,,
1280,2/13/2015 20:00,5.847,6.051,3.45,,,,,
1281,2/13/2015 20:15,5.872,6.051,3.45,,,,,
1282,2/13/2015 20:30,5.898,6.026,3.45,,,,,
1283,2/13/2015 20:45,5.924,6.051,3.43,,,,,
1284,2/13/2015 21:00,5.949,6.026,3.43,,,,,
1285,2/13/2015 21:15,5.949,6.026,3.43,,,,,
1286,2/13/2015 21:30,5.975,6.026,3.43,,,,,
1287,2/13/2015 21:45,6,6.026,3.43,,,,,
1288,2/13/2015 22:00,6.026,6.026,3.43,,,,,
1289,2/13/2015 22:15,6.026,6.026,3.43,,,,,
1290,2/13/2015 22:30,6.051,6.026,3.43,,,,,
1291,2/13/2015 22:45,6.051,6.026,3.43,,,,,
1292,2/13/2015 23:00,6.077,6.026,3.43,,,,,
1293,2/13/2015 23:15,6.077,6.026,3.43,,,,,
1294,2/13/2015 23:30,6.102,6.051,3.43,,,,,
1295,2/13/2015 23:45,6.102,6.051,3.43,,,,,
1296,2/14/2015 0:00,6.102,6.051,3.43,,,,,
1297,2/14/2015 0:15,6.102,6.051,3.43,,,,,
1298,2/14/2015 0:30,6.102,6.051,3.43,,,,,
1299,2/14/2015 0:45,6.102,6.051,3.41,,,,,
1300,2/14/2015 1:00,6.102,6.051,3.41,,,,,
1301,2/14/2015 1:15,6.102,6.051,3.41,,,,,
1302,2/14/2015 1:30,6.102,6.051,3.41,,,,,
1303,2/14/2015 1:45,6.102,6.051,3.41,,,,,
1304,2/14/2015 2:00,6.102,6.051,3.41,,,,,
1305,2/14/2015 2:15,6.102,6.051,3.41,,,,,
1306,2/14/2015 2:30,6.102,6.051,3.41,,,,,
1307,2/14/2015 2:45,6.077,6.051,3.41,,,,,
1308,2/14/2015 3:00,6.077,6.051,3.41,,,,,
1309,2/14/2015 3:15,6.077,6.051,3.41,,,,,
1310,2/14/2015 3:30,6.051,6.051,3.41,,,,,
1311,2/14/2015 3:45,6.051,6.077,3.41,,,,,
1312,2/14/2015 4:00,6.051,6.077,3.41,,,,,
1313,2/14/2015 4:15,6.026,6.077,3.41,,,,,
1314,2/14/2015 4:30,6.026,6.077,3.41,,,,,
1315,2/14/2015 4:45,6,6.077,3.41,,,,,
1316,2/14/2015 5:00,6,6.077,3.41,,,,,
1317,2/14/2015 5:15,6,6.077,3.41,,,,,
1318,2/14/2015 5:30,5.975,6.102,3.41,,,,,
1319,2/14/2015 5:45,5.949,6.102,3.41,,,,,
1320,2/14/2015 6:00,5.949,6.102,3.41,,,,,
1321,2/14/2015 6:15,5.924,6.102,3.41,,,,,
1322,2/14/2015 6:30,5.898,6.102,3.41,,,,,
1323,2/14/2015 6:45,5.898,6.102,3.41,,,,,
1324,2/14/2015 7:00,5.872,6.102,3.41,,,,,
1325,2/14/2015 7:15,5.847,6.102,3.41,,,,,
1326,2/14/2015 7:30,5.847,6.102,3.41,,,,,
1327,2/14/2015 7:45,5.821,6.102,3.41,,,,,
1328,2/14/2015 8:00,5.796,6.102,3.41,,,,,
1329,2/14/2015 8:15,5.796,6.102,3.41,,,,,
1330,2/14/2015 8:30,5.77,6.102,3.41,,,,,
1331,2/14/2015 8:45,5.745,6.102,3.41,,,,,
1332,2/14/2015 9:00,5.745,6.102,3.41,,,,,
1333,2/14/2015 9:15,5.719,6.102,3.41,,,,,
1334,2/14/2015 9:30,5.719,6.128,3.41,,,,,
1335,2/14/2015 9:45,5.693,6.128,3.41,,,,,
1336,2/14/2015 10:00,5.693,6.128,3.41,,,,,
1337,2/14/2015 10:15,5.668,6.128,3.41,,,,,
1338,2/14/2015 10:30,5.642,6.128,3.43,,,,,
1339,2/14/2015 10:45,5.642,6.128,3.43,,,,,
1340,2/14/2015 11:00,5.642,6.128,3.43,,,,,
1341,2/14/2015 11:15,5.616,6.128,3.43,,,,,
1342,2/14/2015 11:30,5.616,6.128,3.43,,,,,
1343,2/14/2015 11:45,5.591,6.128,3.43,,,,,
1344,2/14/2015 12:00,5.591,6.128,3.45,,,,,
1345,2/14/2015 12:15,5.591,6.128,3.45,,,,,
1346,2/14/2015 12:30,5.591,6.128,3.45,,,,,
1347,2/14/2015 12:45,5.565,6.128,3.47,,,,,
1348,2/14/2015 13:00,5.565,6.128,3.47,,,,,
1349,2/14/2015 13:15,5.565,6.128,3.49,,,,,
1350,2/14/2015 13:30,5.565,6.128,3.49,,,,,
1351,2/14/2015 13:45,5.565,6.128,3.49,,,,,
1352,2/14/2015 14:00,5.591,6.128,3.51,,,,,
1353,2/14/2015 14:15,5.591,6.128,3.51,,,,,
1354,2/14/2015 14:30,5.591,6.128,3.51,,,,,
1355,2/14/2015 14:45,5.616,6.128,3.51,,,,,
1356,2/14/2015 15:00,5.642,6.128,3.53,,,,,
1357,2/14/2015 15:15,5.642,6.128,3.53,,,,,
1358,2/14/2015 15:30,5.693,6.128,3.53,,,,,
1359,2/14/2015 15:45,5.719,6.128,3.53,,,,,
1360,2/14/2015 16:00,5.745,6.128,3.53,,,,,
1361,2/14/2015 16:15,5.796,6.128,3.53,,,,,
1362,2/14/2015 16:30,5.821,6.102,3.53,,,,,
1363,2/14/2015 16:45,5.847,6.102,3.53,,,,,
1364,2/14/2015 17:00,5.898,6.102,3.53,,,,,
1365,2/14/2015 17:15,5.949,6.102,3.53,,,,,
1366,2/14/2015 17:30,6,6.102,3.51,,,,,
1367,2/14/2015 17:45,6.051,6.102,3.49,,,,,
1368,2/14/2015 18:00,6.102,6.102,3.49,,,,,
1369,2/14/2015 18:15,6.153,6.102,3.47,,,,,
1370,2/14/2015 18:30,6.204,6.102,3.47,,,,,
1371,2/14/2015 18:45,6.255,6.102,3.47,,,,,
1372,2/14/2015 19:00,6.306,6.102,3.45,,,,,
1373,2/14/2015 19:15,6.357,6.102,3.45,,,,,
1374,2/14/2015 19:30,6.382,6.102,3.45,,,,,
1375,2/14/2015 19:45,6.433,6.102,3.43,,,,,
1376,2/14/2015 20:00,6.484,6.102,3.43,,,,,
1377,2/14/2015 20:15,6.509,6.102,3.43,,,,,
1378,2/14/2015 20:30,6.56,6.102,3.43,,,,,
1379,2/14/2015 20:45,6.585,6.102,3.43,,,,,
1380,2/14/2015 21:00,6.611,6.102,3.43,,,,,
1381,2/14/2015 21:15,6.661,6.102,3.41,,,,,
1382,2/14/2015 21:30,6.661,6.102,3.41,,,,,
1383,2/14/2015 21:45,6.712,6.102,3.41,,,,,
1384,2/14/2015 22:00,6.712,6.102,3.41,,,,,
1385,2/14/2015 22:15,6.737,6.102,3.41,,,,,
1386,2/14/2015 22:30,6.763,6.128,3.41,,,,,
1387,2/14/2015 22:45,6.763,6.128,3.41,,,,,
1388,2/14/2015 23:00,6.763,6.128,3.41,,,,,
1389,2/14/2015 23:15,6.788,6.128,3.41,,,,,
1390,2/14/2015 23:30,6.788,6.128,3.41,,,,,
1391,2/14/2015 23:45,6.788,6.153,3.41,,,,,
1392,2/15/2015 0:00,6.788,6.153,3.41,,,,,
1393,2/15/2015 0:15,6.788,6.153,3.4,,,,,
1394,2/15/2015 0:30,6.788,6.153,3.4,,,,,
1395,2/15/2015 0:45,6.788,6.153,3.4,,,,,
1396,2/15/2015 1:00,6.763,6.153,3.4,,,,,
1397,2/15/2015 1:15,6.763,6.153,3.4,,,,,
1398,2/15/2015 1:30,6.737,6.179,3.4,,,,,
1399,2/15/2015 1:45,6.737,6.179,3.4,,,,,
1400,2/15/2015 2:00,6.712,6.179,3.4,,,,,
1401,2/15/2015 2:15,6.687,6.179,3.4,,,,,
1402,2/15/2015 2:30,6.661,6.204,3.4,,,,,
1403,2/15/2015 2:45,6.661,6.204,3.4,,,,,
1404,2/15/2015 3:00,6.611,6.204,3.4,,,,,
1405,2/15/2015 3:15,6.585,6.204,3.4,,,,,
1406,2/15/2015 3:30,6.535,6.204,3.4,,,,,
1407,2/15/2015 3:45,6.458,6.204,3.4,,,,,
1408,2/15/2015 4:00,6.458,6.23,3.4,,,,,
1409,2/15/2015 4:15,6.331,6.23,3.4,,,,,
1410,2/15/2015 4:30,6.382,6.23,3.4,,,,,
1411,2/15/2015 4:45,6.306,6.23,3.38,,,,,
1412,2/15/2015 5:00,6.255,6.255,3.38,,,,,
1413,2/15/2015 5:15,6.306,6.255,3.38,,,,,
1414,2/15/2015 5:30,6.051,6.255,3.38,,,,,
1415,2/15/2015 5:45,6.077,6.255,3.38,,,,,
1416,2/15/2015 6:00,6.051,6.255,3.38,,,,,
1417,2/15/2015 6:15,6,6.255,3.38,,,,,
1418,2/15/2015 6:30,5.949,6.255,3.38,,,,,
1419,2/15/2015 6:45,5.924,6.281,3.38,,,,,
1420,2/15/2015 7:00,5.898,6.281,3.38,,,,,
1421,2/15/2015 7:15,5.847,6.281,3.38,,,,,
1422,2/15/2015 7:30,5.821,6.281,3.38,,,,,
1423,2/15/2015 7:45,5.796,6.281,3.38,,,,,
1424,2/15/2015 8:00,5.77,6.281,3.38,,,,,
1425,2/15/2015 8:15,5.745,6.306,3.38,,,,,
1426,2/15/2015 8:30,5.719,6.306,3.38,,,,,
1427,2/15/2015 8:45,5.693,6.306,3.38,,,,,
1428,2/15/2015 9:00,5.693,6.306,3.38,,,,,
1429,2/15/2015 9:15,5.668,6.306,3.4,,,,,
1430,2/15/2015 9:30,5.668,6.306,3.4,,,,,
1431,2/15/2015 9:45,5.668,6.306,3.4,,,,,
1432,2/15/2015 10:00,5.668,6.306,3.4,,,,,
1433,2/15/2015 10:15,5.668,6.306,3.41,,,,,
1434,2/15/2015 10:30,5.668,6.306,3.41,,,,,
1435,2/15/2015 10:45,5.668,6.306,3.41,,,,,
1436,2/15/2015 11:00,5.642,6.306,3.43,,,,,
1437,2/15/2015 11:15,5.642,6.306,3.43,,,,,
1438,2/15/2015 11:30,5.642,6.306,3.43,,,,,
1439,2/15/2015 11:45,5.642,6.306,3.43,,,,,
1440,2/15/2015 12:00,5.642,6.306,3.45,,,,,
1441,2/15/2015 12:15,5.642,6.306,3.45,,,,,
1442,2/15/2015 12:30,5.642,6.306,3.45,,,,,
1443,2/15/2015 12:45,5.642,6.306,3.47,,,,,
1444,2/15/2015 13:00,5.642,6.306,3.47,,,,,
1445,2/15/2015 13:15,5.642,6.306,3.49,,,,,
1446,2/15/2015 13:30,5.642,6.306,3.49,,,,,
1447,2/15/2015 13:45,5.642,6.306,3.49,,,,,
1448,2/15/2015 14:00,5.642,6.306,3.51,,,,,
1449,2/15/2015 14:15,5.616,6.306,3.51,,,,,
1450,2/15/2015 14:30,5.616,6.306,3.51,,,,,
1451,2/15/2015 14:45,5.591,6.306,3.51,,,,,
1452,2/15/2015 15:00,5.591,6.306,3.53,,,,,
1453,2/15/2015 15:15,5.591,6.306,3.53,,,,,
1454,2/15/2015 15:30,5.591,6.306,3.53,,,,,
1455,2/15/2015 15:45,5.591,6.306,3.53,,,,,
1456,2/15/2015 16:00,5.591,6.281,3.53,,,,,
1457,2/15/2015 16:15,5.616,6.281,3.53,,,,,
1458,2/15/2015 16:30,5.642,6.281,3.53,,,,,
1459,2/15/2015 16:45,5.668,6.281,3.53,,,,,
1460,2/15/2015 17:00,5.693,6.281,3.53,,,,,
1461,2/15/2015 17:15,5.745,6.255,3.51,,,,,
1462,2/15/2015 17:30,5.796,6.255,3.51,,,,,
1463,2/15/2015 17:45,5.847,6.255,3.49,,,,,
1464,2/15/2015 18:00,5.872,6.255,3.49,,,,,
1465,2/15/2015 18:15,5.924,6.255,3.47,,,,,
1466,2/15/2015 18:30,5.975,6.255,3.47,,,,,
1467,2/15/2015 18:45,6.026,6.255,3.47,,,,,
1468,2/15/2015 19:00,6.051,6.255,3.45,,,,,
1469,2/15/2015 19:15,6.102,6.255,3.45,,,,,
1470,2/15/2015 19:30,6.153,6.255,3.45,,,,,
1471,2/15/2015 19:45,6.204,6.255,3.43,,,,,
1472,2/15/2015 20:00,6.255,6.23,3.43,,,,,
1473,2/15/2015 20:15,6.281,6.23,3.43,,,,,
1474,2/15/2015 20:30,6.306,6.23,3.43,,,,,
1475,2/15/2015 20:45,6.357,6.23,3.43,,,,,
1476,2/15/2015 21:00,6.382,6.23,3.43,,,,,
1477,2/15/2015 21:15,6.408,6.23,3.41,,,,,
1478,2/15/2015 21:30,6.433,6.23,3.41,,,,,
1479,2/15/2015 21:45,6.458,6.23,3.41,,,,,
1480,2/15/2015 22:00,6.484,6.23,3.41,,,,,
1481,2/15/2015 22:15,6.484,6.23,3.41,,,,,
1482,2/15/2015 22:30,6.509,6.23,3.41,,,,,
1483,2/15/2015 22:45,6.509,6.23,3.41,,,,,
1484,2/15/2015 23:00,6.535,6.23,3.41,,,,,
1485,2/15/2015 23:15,6.535,6.23,3.41,,,,,
1486,2/15/2015 23:30,6.535,6.23,3.41,,,,,
1487,2/15/2015 23:45,6.535,6.23,3.4,,,,,
1488,2/16/2015 0:00,6.535,6.23,3.4,,,,,
1489,2/16/2015 0:15,6.535,6.23,3.4,,,,,
1490,2/16/2015 0:30,6.535,6.23,3.4,,,,,
1491,2/16/2015 0:45,6.535,6.255,3.4,,,,,
1492,2/16/2015 1:00,6.509,6.255,3.4,,,,,
1493,2/16/2015 1:15,6.509,6.255,3.4,,,,,
1494,2/16/2015 1:30,6.509,6.255,3.4,,,,,
1495,2/16/2015 1:45,6.484,6.255,3.4,,,,,
1496,2/16/2015 2:00,6.484,6.255,3.4,,,,,
1497,2/16/2015 2:15,6.458,6.255,3.4,,,,,
1498,2/16/2015 2:30,6.433,6.255,3.4,,,,,
1499,2/16/2015 2:45,6.408,6.255,3.4,,,,,
1500,2/16/2015 3:00,6.357,6.255,3.4,,,,,
1501,2/16/2015 3:15,6.357,6.255,3.4,,,,,
1502,2/16/2015 3:30,6.306,6.255,3.4,,,,,
1503,2/16/2015 3:45,6.23,6.281,3.4,,,,,
1504,2/16/2015 4:00,6.23,6.281,3.38,,,,,
1505,2/16/2015 4:15,6.179,6.281,3.38,,,,,
1506,2/16/2015 4:30,6.102,6.281,3.38,,,,,
1507,2/16/2015 4:45,6.153,6.281,3.38,,,,,
1508,2/16/2015 5:00,6.128,6.281,3.38,,,,,
1509,2/16/2015 5:15,5.898,6.306,3.38,,,,,
1510,2/16/2015 5:30,5.924,6.306,3.38,,,,,
1511,2/16/2015 5:45,5.898,6.306,3.38,,,,,
1512,2/16/2015 6:00,5.847,6.306,3.38,,,,,
1513,2/16/2015 6:15,5.821,6.306,3.38,,,,,
1514,2/16/2015 6:30,5.796,6.306,3.38,,,,,
1515,2/16/2015 6:45,5.796,6.306,3.38,,,,,
1516,2/16/2015 7:00,5.77,6.306,3.38,,,,,
1517,2/16/2015 7:15,5.745,6.306,3.38,,,,,
1518,2/16/2015 7:30,5.745,6.306,3.38,,,,,
1519,2/16/2015 7:45,5.719,6.306,3.38,,,,,
1520,2/16/2015 8:00,5.719,6.306,3.38,,,,,
1521,2/16/2015 8:15,5.719,6.306,3.38,,,,,
1522,2/16/2015 8:30,5.693,6.306,3.38,,,,,
1523,2/16/2015 8:45,5.693,6.306,3.38,,,,,
1524,2/16/2015 9:00,5.668,6.331,3.4,,,,,
1525,2/16/2015 9:15,5.668,6.306,3.4,,,,,
1526,2/16/2015 9:30,5.642,6.306,3.4,,,,,
1527,2/16/2015 9:45,5.642,6.331,3.4,,,,,
1528,2/16/2015 10:00,5.616,6.331,3.41,,,,,
1529,2/16/2015 10:15,5.616,6.331,3.41,,,,,
1530,2/16/2015 10:30,5.591,6.331,3.41,,,,,
1531,2/16/2015 10:45,5.591,6.331,3.43,,,,,
1532,2/16/2015 11:00,5.565,6.331,3.43,,,,,
1533,2/16/2015 11:15,5.565,6.306,3.43,,,,,
1534,2/16/2015 11:30,5.539,6.306,3.45,,,,,
1535,2/16/2015 11:45,5.539,6.306,3.45,,,,,
1536,2/16/2015 12:00,5.539,6.306,3.45,,,,,
1537,2/16/2015 12:15,5.539,6.306,3.47,,,,,
1538,2/16/2015 12:30,5.539,6.306,3.49,,,,,
1539,2/16/2015 12:45,5.539,6.306,3.49,,,,,
1540,2/16/2015 13:00,5.514,6.306,3.49,,,,,
1541,2/16/2015 13:15,5.514,6.306,3.51,,,,,
1542,2/16/2015 13:30,5.514,6.306,3.51,,,,,
1543,2/16/2015 13:45,5.514,6.306,3.51,,,,,
1544,2/16/2015 14:00,5.514,6.306,3.53,,,,,
1545,2/16/2015 14:15,5.488,6.306,3.53,,,,,
1546,2/16/2015 14:30,5.488,6.306,3.53,,,,,
1547,2/16/2015 14:45,5.462,6.306,3.53,,,,,
1548,2/16/2015 15:00,5.437,6.306,3.53,,,,,
1549,2/16/2015 15:15,5.437,6.281,3.53,,,,,
1550,2/16/2015 15:30,5.437,6.281,3.53,,,,,
1551,2/16/2015 15:45,5.437,6.281,3.55,,,,,
1552,2/16/2015 16:00,5.437,6.281,3.55,,,,,
1553,2/16/2015 16:15,5.437,6.255,3.55,,,,,
1554,2/16/2015 16:30,5.488,6.255,3.55,,,,,
1555,2/16/2015 16:45,5.514,6.255,3.55,,,,,
1556,2/16/2015 17:00,5.539,6.255,3.53,,,,,
1557,2/16/2015 17:15,5.591,6.255,3.53,,,,,
1558,2/16/2015 17:30,5.616,6.255,3.53,,,,,
1559,2/16/2015 17:45,5.668,6.255,3.51,,,,,
1560,2/16/2015 18:00,5.719,6.255,3.49,,,,,
1561,2/16/2015 18:15,5.745,6.255,3.49,,,,,
1562,2/16/2015 18:30,5.796,6.23,3.47,,,,,
1563,2/16/2015 18:45,5.847,6.23,3.47,,,,,
1564,2/16/2015 19:00,5.898,6.23,3.47,,,,,
1565,2/16/2015 19:15,5.949,6.23,3.45,,,,,
1566,2/16/2015 19:30,6,6.23,3.45,,,,,
1567,2/16/2015 19:45,6.051,6.23,3.45,,,,,
1568,2/16/2015 20:00,6.102,6.204,3.45,,,,,
1569,2/16/2015 20:15,6.153,6.204,3.45,,,,,
1570,2/16/2015 20:30,6.179,6.204,3.43,,,,,
1571,2/16/2015 20:45,6.23,6.204,3.43,,,,,
1572,2/16/2015 21:00,6.255,6.204,3.43,,,,,
1573,2/16/2015 21:15,6.306,6.204,3.43,,,,,
1574,2/16/2015 21:30,6.331,6.204,3.43,,,,,
1575,2/16/2015 21:45,6.357,6.204,3.43,,,,,
1576,2/16/2015 22:00,6.408,6.204,3.43,,,,,
1577,2/16/2015 22:15,6.408,6.204,3.43,,,,,
1578,2/16/2015 22:30,6.433,6.204,3.43,,,,,
1579,2/16/2015 22:45,6.458,6.204,3.43,,,,,
1580,2/16/2015 23:00,6.484,6.204,3.41,,,,,
1581,2/16/2015 23:15,6.484,6.204,3.41,,,,,
1582,2/16/2015 23:30,6.509,6.204,3.41,,,,,
1583,2/16/2015 23:45,6.509,6.204,3.41,,,,,
1584,2/17/2015 0:00,6.535,6.204,3.41,,,,,
1585,2/17/2015 0:15,6.535,6.204,3.41,,,,,
1586,2/17/2015 0:30,6.535,6.204,3.41,,,,,
1587,2/17/2015 0:45,6.535,6.204,3.41,,,,,
1588,2/17/2015 1:00,6.535,6.204,3.41,,,,,
1589,2/17/2015 1:15,6.535,6.204,3.41,,,,,
1590,2/17/2015 1:30,6.535,6.23,3.41,,,,,
1591,2/17/2015 1:45,6.535,6.23,3.41,,,,,
1592,2/17/2015 2:00,6.535,6.23,3.4,,,,,
1593,2/17/2015 2:15,6.535,6.23,3.4,,,,,
1594,2/17/2015 2:30,6.509,6.23,3.4,,,,,
1595,2/17/2015 2:45,6.509,6.23,3.4,,,,,
1596,2/17/2015 3:00,6.509,6.23,3.4,,,,,
1597,2/17/2015 3:15,6.484,6.255,3.4,,,,,
1598,2/17/2015 3:30,6.484,6.255,3.4,,,,,
1599,2/17/2015 3:45,6.458,6.255,3.4,,,,,
1600,2/17/2015 4:00,6.458,6.255,3.4,,,,,
1601,2/17/2015 4:15,6.433,6.255,3.4,,,,,
1602,2/17/2015 4:30,6.408,6.255,3.4,,,,,
1603,2/17/2015 4:45,6.408,6.255,3.4,,,,,
1604,2/17/2015 5:00,6.382,6.255,3.4,,,,,
1605,2/17/2015 5:15,6.357,6.255,3.4,,,,,
1606,2/17/2015 5:30,6.331,6.281,3.4,,,,,
1607,2/17/2015 5:45,6.331,6.281,3.4,,,,,
1608,2/17/2015 6:00,6.306,6.281,3.4,,,,,
1609,2/17/2015 6:15,6.281,6.281,3.4,,,,,
1610,2/17/2015 6:30,6.179,6.281,3.4,,,,,
1611,2/17/2015 6:45,6.102,6.306,3.4,,,,,
1612,2/17/2015 7:00,6.051,6.306,3.4,,,,,
1613,2/17/2015 7:15,5.975,6.306,3.4,,,,,
1614,2/17/2015 7:30,5.949,6.306,3.38,,,,,
1615,2/17/2015 7:45,5.924,6.306,3.4,,,,,
1616,2/17/2015 8:00,5.898,6.306,3.4,,,,,
1617,2/17/2015 8:15,5.898,6.306,3.4,,,,,
1618,2/17/2015 8:30,5.872,6.306,3.4,,,,,
1619,2/17/2015 8:45,5.872,6.306,3.4,,,,,
1620,2/17/2015 9:00,5.847,6.306,3.4,,,,,
1621,2/17/2015 9:15,5.847,6.306,3.4,,,,,
1622,2/17/2015 9:30,5.821,6.331,3.41,,,,,
1623,2/17/2015 9:45,5.821,6.331,3.41,,,,,
1624,2/17/2015 10:00,5.796,6.331,3.41,,,,,
1625,2/17/2015 10:15,5.796,6.331,3.43,,,,,
1626,2/17/2015 10:30,5.796,6.331,3.43,,,,,
1627,2/17/2015 10:45,5.796,6.331,3.43,,,,,
1628,2/17/2015 11:00,5.796,6.331,3.45,,,,,
1629,2/17/2015 11:15,5.77,6.331,3.45,,,,,
1630,2/17/2015 11:30,5.77,6.331,3.45,,,,,
1631,2/17/2015 11:45,5.77,6.331,3.47,,,,,
1632,2/17/2015 12:00,5.77,6.331,3.47,,,,,
1,2/17/2015 12:15,5.77,6.331,3.49,,,,,
2,2/17/2015 12:30,5.77,6.331,3.51,,,,,
3,2/17/2015 12:45,5.77,6.331,3.51,,,,,
4,2/17/2015 13:00,5.745,6.331,3.51,,,,,
5,2/17/2015 13:15,5.745,6.331,3.53,,,,,
